pp_no,model,emotion,trial,muscle,bin,zdiff,emo
pp442,child,121,trial4,cheek,diff_bin8,3.0618930336586434,happy
pp442,child,121,trial4,cheek,diff_bin9,NA,happy
pp442,child,121,trial6,brow,diff_bin1,-0.4323413807284312,happy
pp442,child,121,trial6,brow,diff_bin10,-0.5309776948419873,happy
pp442,child,121,trial6,brow,diff_bin2,-0.7757847344649773,happy
pp442,child,121,trial6,brow,diff_bin3,-0.5629886980538157,happy
pp442,child,121,trial6,brow,diff_bin4,-0.7330712572877482,happy
pp442,child,121,trial6,brow,diff_bin5,-0.6847654964168864,happy
pp442,child,121,trial6,brow,diff_bin6,-0.7498481083686461,happy
pp442,child,121,trial6,brow,diff_bin7,-0.8290078482388608,happy
pp442,child,121,trial6,brow,diff_bin8,-0.6189115349901427,happy
pp442,child,121,trial6,brow,diff_bin9,-0.49482068820212066,happy
pp442,child,121,trial6,cheek,diff_bin1,-0.6248761293180907,happy
pp442,child,121,trial6,cheek,diff_bin10,-1.1833368528915154,happy
pp442,child,121,trial6,cheek,diff_bin2,-0.36715935998361504,happy
pp442,child,121,trial6,cheek,diff_bin3,-1.0314919534672193,happy
pp442,child,121,trial6,cheek,diff_bin4,-0.9426702750855765,happy
pp442,child,121,trial6,cheek,diff_bin5,NA,happy
pp442,child,121,trial6,cheek,diff_bin6,-0.9553463337088866,happy
pp442,child,121,trial6,cheek,diff_bin7,-0.6438009492345813,happy
pp442,child,121,trial6,cheek,diff_bin8,-0.6593335844490594,happy
pp442,child,121,trial6,cheek,diff_bin9,-0.99614181815151015,happy
pp442,child,121,trial7,brow,diff_bin1,-0.41855350886309545,happy
pp442,child,121,trial7,brow,diff_bin10,-0.08986221383561499,happy
pp442,child,121,trial7,brow,diff_bin2,-0.4693661555276546,happy
pp442,child,121,trial7,brow,diff_bin3,-0.5504542690853287,happy
pp442,child,121,trial7,brow,diff_bin4,-0.3510604298020111,happy
pp442,child,121,trial7,brow,diff_bin5,-0.5417765874917608,happy
pp442,child,121,trial7,brow,diff_bin6,-0.7901511184365508,happy
pp442,child,121,trial7,brow,diff_bin7,-0.6928646659042166,happy
pp442,child,121,trial7,brow,diff_bin8,-0.892644179925026,happy
pp442,child,121,trial7,brow,diff_bin9,-0.8382640419386667,happy
pp442,child,121,trial7,cheek,diff_bin1,-0.8937514009618177,happy
pp442,child,121,trial7,cheek,diff_bin10,1.6499407854551809,happy
pp442,child,121,trial7,cheek,diff_bin2,0.6952193278756121,happy
pp442,child,121,trial7,cheek,diff_bin3,-0.5949713431292962,happy
pp442,child,121,trial7,cheek,diff_bin4,-0.6935232355246067,happy
pp442,child,121,trial7,cheek,diff_bin5,0.8231403983488726,happy
pp442,child,121,trial7,cheek,diff_bin6,-1.048988485088126,happy
pp442,child,121,trial7,cheek,diff_bin7,-0.6312141586297454,happy
pp442,child,121,trial7,cheek,diff_bin8,-0.7294982469696337,happy
pp442,child,121,trial7,cheek,diff_bin9,1.6731504702584243,happy
pp442,child,121,trial8,brow,diff_bin1,-0.49674906188958046,happy
pp442,child,121,trial8,brow,diff_bin10,-0.48903556713974217,happy
pp442,child,121,trial8,brow,diff_bin2,-0.6805230743044755,happy
pp442,child,121,trial8,brow,diff_bin3,-0.6523688184675661,happy
pp442,child,121,trial8,brow,diff_bin4,-0.369187142464131,happy
pp442,child,121,trial8,brow,diff_bin5,-0.33004115660870215,happy
pp442,child,121,trial8,brow,diff_bin6,-0.41045433937576536,happy
pp442,child,121,trial8,brow,diff_bin7,-0.206046728505053,happy
pp442,child,121,trial8,brow,diff_bin8,NA,happy
pp442,child,121,trial8,brow,diff_bin9,-0.5557572967258426,happy
pp442,child,121,trial8,cheek,diff_bin1,0.14952393094397162,happy
pp442,child,121,trial8,cheek,diff_bin10,-0.7019144292611633,happy
pp442,child,121,trial8,cheek,diff_bin2,-0.8771475495256511,happy
pp442,child,121,trial8,cheek,diff_bin3,-0.8224262542010811,happy
pp442,child,121,trial8,cheek,diff_bin4,0.32279315480203086,happy
pp442,child,121,trial8,cheek,diff_bin5,-0.21352910018983878,happy
pp442,child,121,trial8,cheek,diff_bin6,0.6825432692523026,happy
pp442,child,121,trial8,cheek,diff_bin7,0.15300538366445832,happy
pp442,child,121,trial8,cheek,diff_bin8,-0.269767951828467,happy
pp442,child,121,trial8,cheek,diff_bin9,-0.45446348205119985,happy
pp442,child,323,trial1,brow,diff_bin1,-0.018126712662119737,angry
pp442,child,323,trial1,brow,diff_bin10,1.047781843081147,angry
pp442,child,323,trial1,brow,diff_bin2,0.021019273193309124,angry
pp442,child,323,trial1,brow,diff_bin3,-0.2380577317168815,angry
pp442,child,323,trial1,brow,diff_bin4,0.01118456738726542,angry
pp442,child,323,trial1,brow,diff_bin5,0.11261702334763776,angry
pp442,child,323,trial1,brow,diff_bin6,-0.19081257637412258,angry
pp442,child,323,trial1,brow,diff_bin7,0.4192284396537064,angry
pp442,child,323,trial1,brow,diff_bin8,NA,angry
pp442,child,323,trial1,brow,diff_bin9,0.1759640989806841,angry
pp442,child,323,trial1,cheek,diff_bin1,0.17487604819059127,angry
pp442,child,323,trial1,cheek,diff_bin10,-0.6030947328104311,angry
pp442,child,323,trial1,cheek,diff_bin2,-0.1130133113881002,angry
pp442,child,323,trial1,cheek,diff_bin3,-0.7882366031255341,angry
pp442,child,323,trial1,cheek,diff_bin4,-0.08212657699609197,angry
pp442,child,323,trial1,cheek,diff_bin5,0.23388220840191387,angry
pp442,child,323,trial1,cheek,diff_bin6,0.650138978546236,angry
pp442,child,323,trial1,cheek,diff_bin7,-0.12551083397446222,angry
pp442,child,323,trial1,cheek,diff_bin8,-0.5119520859484642,angry
pp442,child,323,trial1,cheek,diff_bin9,-0.3592145063394281,angry
pp442,child,323,trial2,brow,diff_bin1,0.37130835352033653,angry
pp442,child,323,trial2,brow,diff_bin10,-0.13575750759715244,angry
pp442,child,323,trial2,brow,diff_bin2,-0.15311287078428842,angry
pp442,child,323,trial2,brow,diff_bin3,0.040303010067904654,angry
pp442,child,323,trial2,brow,diff_bin4,0.1735536318713595,angry
pp442,child,323,trial2,brow,diff_bin5,0.02988979215562315,angry
pp442,child,323,trial2,brow,diff_bin6,0.05601925562069998,angry
pp442,child,323,trial2,brow,diff_bin7,0.06893935932667905,angry
pp442,child,323,trial2,brow,diff_bin8,-0.23603293934504893,angry
pp442,child,323,trial2,brow,diff_bin9,0.24789243752292536,angry
pp442,child,323,trial2,cheek,diff_bin1,-0.06721881791093165,angry
pp442,child,323,trial2,cheek,diff_bin10,-0.8250150267368277,angry
pp442,child,323,trial2,cheek,diff_bin2,-0.6104147103253005,angry
pp442,child,323,trial2,cheek,diff_bin3,-0.7778815129825486,angry
pp442,child,323,trial2,cheek,diff_bin4,0.02963698213337221,angry
pp442,child,323,trial2,cheek,diff_bin5,0.04847253403138904,angry
pp442,child,323,trial2,cheek,diff_bin6,-0.14738149850059554,angry
pp442,child,323,trial2,cheek,diff_bin7,-0.4844575362584681,angry
pp442,child,323,trial2,cheek,diff_bin8,0.18505260229662882,angry
pp442,child,323,trial2,cheek,diff_bin9,-0.22825832323805106,angry
pp442,child,323,trial3,brow,diff_bin1,0.028347093205655274,angry
pp442,child,323,trial3,brow,diff_bin10,0.750523039159257,angry
pp442,child,323,trial3,brow,diff_bin2,0.5492008261884802,angry
pp442,child,323,trial3,brow,diff_bin3,1.8953984974039924,angry
pp442,child,323,trial3,brow,diff_bin4,1.188360284896948,angry
pp442,child,323,trial3,brow,diff_bin5,NA,angry
pp442,child,323,trial3,brow,diff_bin6,1.554751285514263,angry
pp442,child,323,trial3,brow,diff_bin7,2.197188979491412,angry
pp442,child,323,trial3,brow,diff_bin8,1.0239664280410214,angry
pp442,child,323,trial3,brow,diff_bin9,0.7102200290913525,angry
pp442,child,323,trial3,cheek,diff_bin1,0.02910137402252816,angry
pp442,child,323,trial3,cheek,diff_bin10,0.22147395383402602,angry
pp442,child,323,trial3,cheek,diff_bin2,-0.3856378398077358,angry
pp442,child,323,trial3,cheek,diff_bin3,-0.2678933234405128,angry
pp442,child,323,trial3,cheek,diff_bin4,0.7932356121600791,angry
pp442,child,323,trial3,cheek,diff_bin5,0.19540769243961398,angry
pp442,child,323,trial3,cheek,diff_bin6,0.21665348083642944,angry
pp442,child,323,trial3,cheek,diff_bin7,0.2432553503416851,angry
pp442,child,323,trial3,cheek,diff_bin8,0.8672387994750353,angry
pp442,child,323,trial3,cheek,diff_bin9,0.6776335282362321,angry
pp442,child,323,trial4,brow,diff_bin1,-0.19129466979598736,angry
pp442,child,323,trial4,brow,diff_bin10,-0.2646692886038233,angry
pp442,child,323,trial4,brow,diff_bin2,NA,angry
pp442,child,323,trial4,brow,diff_bin3,-0.03818179901169898,angry
pp442,child,323,trial4,brow,diff_bin4,-0.46174907946218935,angry
pp442,child,323,trial4,brow,diff_bin5,-0.37690063721396927,angry
pp442,child,323,trial4,brow,diff_bin6,0.1989117458614526,angry
pp442,child,323,trial4,brow,diff_bin7,0.3646554642986009,angry
pp442,child,323,trial4,brow,diff_bin8,-0.13325062180345487,angry
pp442,child,323,trial4,brow,diff_bin9,-0.2764323680973266,angry
pp442,child,323,trial4,cheek,diff_bin1,0.25084313191197644,angry
pp442,child,323,trial4,cheek,diff_bin10,-0.11586988797926867,angry
pp442,child,323,trial4,cheek,diff_bin2,1.186014893445736,angry
pp442,child,323,trial4,cheek,diff_bin3,-0.5813133363027719,angry
pp442,child,323,trial4,cheek,diff_bin4,0.6368380437936085,angry
pp442,child,323,trial4,cheek,diff_bin5,-0.31422342502852535,angry
pp442,child,323,trial4,cheek,diff_bin6,0.14639955029738133,angry
pp442,child,323,trial4,cheek,diff_bin7,-0.5946142710553998,angry
pp442,child,323,trial4,cheek,diff_bin8,-0.8417081461914677,angry
pp442,child,323,trial4,cheek,diff_bin9,-0.0018746283879542691,angry
pp442,child,323,trial5,brow,diff_bin1,NA,angry
pp442,child,323,trial5,brow,diff_bin10,NA,angry
pp442,child,323,trial5,brow,diff_bin2,NA,angry
pp442,child,323,trial5,brow,diff_bin3,NA,angry
pp442,child,323,trial5,brow,diff_bin4,NA,angry
pp442,child,323,trial5,brow,diff_bin5,NA,angry
pp442,child,323,trial5,brow,diff_bin6,NA,angry
pp442,child,323,trial5,brow,diff_bin7,NA,angry
pp442,child,323,trial5,brow,diff_bin8,NA,angry
pp442,child,323,trial5,brow,diff_bin9,NA,angry
pp442,child,323,trial5,cheek,diff_bin1,-0.6826325372707771,angry
pp442,child,323,trial5,cheek,diff_bin10,-0.9883755005442711,angry
pp442,child,323,trial5,cheek,diff_bin2,-1.2803711889727676,angry
pp442,child,323,trial5,cheek,diff_bin3,-0.8907162883337012,angry
pp442,child,323,trial5,cheek,diff_bin4,-1.0380977868342962,angry
pp442,child,323,trial5,cheek,diff_bin5,-1.1114760980199352,angry
pp442,child,323,trial5,cheek,diff_bin6,-0.5090955093572958,angry
pp442,child,323,trial5,cheek,diff_bin7,-0.8692026958814638,angry
pp442,child,323,trial5,cheek,diff_bin8,-1.008282268663976,angry
pp442,child,323,trial5,cheek,diff_bin9,-1.1419164923195735,angry
pp442,child,323,trial6,brow,diff_bin1,0.016005501605914213,angry
pp442,child,323,trial6,brow,diff_bin10,-0.4083331283195599,angry
pp442,child,323,trial6,brow,diff_bin2,-0.3357298589867079,angry
pp442,child,323,trial6,brow,diff_bin3,0.06537186800487886,angry
pp442,child,323,trial6,brow,diff_bin4,0.3029475062998955,angry
pp442,child,323,trial6,brow,diff_bin5,-0.04878785429272662,angry
pp442,child,323,trial6,brow,diff_bin6,-0.1897519708460199,angry
pp442,child,323,trial6,brow,diff_bin7,0.03432505163678008,angry
pp442,child,323,trial6,brow,diff_bin8,-0.15899441053104002,angry
pp442,child,323,trial6,brow,diff_bin9,-0.2254268840640215,angry
pp442,child,323,trial6,cheek,diff_bin1,1.0003374150197888,angry
pp442,child,323,trial6,cheek,diff_bin10,-0.2054057105087039,angry
pp442,child,323,trial6,cheek,diff_bin2,0.559085599702743,angry
pp442,child,323,trial6,cheek,diff_bin3,0.910444520416458,angry
pp442,child,323,trial6,cheek,diff_bin4,0.7219104653993428,angry
pp442,child,323,trial6,cheek,diff_bin5,0.630678550518901,angry
pp442,child,323,trial6,cheek,diff_bin6,-0.594703539073874,angry
pp442,child,323,trial6,cheek,diff_bin7,-0.5859552732634209,angry
pp442,child,323,trial6,cheek,diff_bin8,-0.31306294078836316,angry
pp442,child,323,trial6,cheek,diff_bin9,-0.6326424469253294,angry
pp442,child,323,trial7,brow,diff_bin1,-0.17692828582441378,angry
pp442,child,323,trial7,brow,diff_bin10,-0.5704129367505353,angry
pp442,child,323,trial7,brow,diff_bin2,-0.1214875423099518,angry
pp442,child,323,trial7,brow,diff_bin3,0.25695579385398515,angry
pp442,child,323,trial7,brow,diff_bin4,-0.10403576043844286,angry
pp442,child,323,trial7,brow,diff_bin5,-0.326377246602529,angry
pp442,child,323,trial7,brow,diff_bin6,-0.09940766358854002,angry
pp442,child,323,trial7,brow,diff_bin7,-0.28511004969089465,angry
pp442,child,323,trial7,brow,diff_bin8,-0.5253854111483548,angry
pp442,child,323,trial7,brow,diff_bin9,-0.6711704619202968,angry
pp442,child,323,trial7,cheek,diff_bin1,NA,angry
pp442,child,323,trial7,cheek,diff_bin10,-0.9773955342719675,angry
pp442,child,323,trial7,cheek,diff_bin2,-0.7608313214540118,angry
pp442,child,323,trial7,cheek,diff_bin3,-0.5313232459573246,angry
pp442,child,323,trial7,cheek,diff_bin4,-0.47133513754278783,angry
pp442,child,323,trial7,cheek,diff_bin5,-0.720660713140706,angry
pp442,child,323,trial7,cheek,diff_bin6,-1.149325737852916,angry
pp442,child,323,trial7,cheek,diff_bin7,-0.5044535723966468,angry
pp442,child,323,trial7,cheek,diff_bin8,-0.17889310902192163,angry
pp442,child,323,trial7,cheek,diff_bin9,-0.8591154097939,angry
pp442,child,323,trial8,brow,diff_bin1,-0.1032644109634589,angry
pp442,child,323,trial8,brow,diff_bin10,0.11203851124139996,angry
pp442,child,323,trial8,brow,diff_bin2,0.3266665026556479,angry
pp442,child,323,trial8,brow,diff_bin3,NA,angry
pp442,child,323,trial8,brow,diff_bin4,3.856747374918479e-4,angry
pp442,child,323,trial8,brow,diff_bin5,-0.016680432396525224,angry
pp442,child,323,trial8,brow,diff_bin6,-0.038760311117936985,angry
pp442,child,323,trial8,brow,diff_bin7,0.24933871778851988,angry
pp442,child,323,trial8,brow,diff_bin8,-0.15099165972808287,angry
pp442,child,323,trial8,brow,diff_bin9,-0.06787875379857622,angry
pp442,child,323,trial8,cheek,diff_bin1,0.19264038386691967,angry
pp442,child,323,trial8,cheek,diff_bin10,0.24245193817541894,angry
pp442,child,323,trial8,cheek,diff_bin2,-0.3631422991522846,angry
pp442,child,323,trial8,cheek,diff_bin3,0.20237059788058737,angry
pp442,child,323,trial8,cheek,diff_bin4,-0.27914109376823837,angry
pp442,child,323,trial8,cheek,diff_bin5,-0.3300238642984257,angry
pp442,child,323,trial8,cheek,diff_bin6,0.05641738767557625,angry
pp442,child,323,trial8,cheek,diff_bin7,-0.30976002410482484,angry
pp442,child,323,trial8,cheek,diff_bin8,-0.09266020317602552,angry
pp442,child,323,trial8,cheek,diff_bin9,-0.03865305199924751,angry
pp442,child,424,trial1,brow,diff_bin1,NA,fear
pp442,child,424,trial1,brow,diff_bin10,NA,fear
pp442,child,424,trial1,brow,diff_bin2,NA,fear
pp442,child,424,trial1,brow,diff_bin3,NA,fear
pp442,child,424,trial1,brow,diff_bin4,NA,fear
pp442,child,424,trial1,brow,diff_bin5,NA,fear
pp442,child,424,trial1,brow,diff_bin6,NA,fear
pp442,child,424,trial1,brow,diff_bin7,NA,fear
pp442,child,424,trial1,brow,diff_bin8,NA,fear
pp442,child,424,trial1,brow,diff_bin9,NA,fear
pp442,child,424,trial1,cheek,diff_bin1,0.03392184702012474,fear
pp442,child,424,trial1,cheek,diff_bin10,2.139308062729719,fear
pp442,child,424,trial1,cheek,diff_bin2,-0.3218112065988167,fear
pp442,child,424,trial1,cheek,diff_bin3,0.12747473038089024,fear
pp442,child,424,trial1,cheek,diff_bin4,0.32716728770725717,fear
pp442,child,424,trial1,cheek,diff_bin5,0.8739339008605865,fear
pp442,child,424,trial1,cheek,diff_bin6,0.7030749135013257,fear
pp442,child,424,trial1,cheek,diff_bin7,2.342303536739625,fear
pp442,child,424,trial1,cheek,diff_bin8,2.2491969934712293,fear
pp442,child,424,trial1,cheek,diff_bin9,1.1775344316907042,fear
pp442,child,424,trial2,brow,diff_bin1,-0.20421477350196646,fear
pp442,child,424,trial2,brow,diff_bin10,NA,fear
pp442,child,424,trial2,brow,diff_bin2,-0.040013754014785574,fear
pp442,child,424,trial2,brow,diff_bin3,-0.06151512062995976,fear
pp442,child,424,trial2,brow,diff_bin4,-0.4022587512040623,fear
pp442,child,424,trial2,brow,diff_bin5,-0.2329475414451138,fear
pp442,child,424,trial2,brow,diff_bin6,-0.16940762844332155,fear
pp442,child,424,trial2,brow,diff_bin7,-0.2513635101603524,fear
pp442,child,424,trial2,brow,diff_bin8,-0.31451774842465285,fear
pp442,child,424,trial2,brow,diff_bin9,-0.2896417278564245,fear
pp442,child,424,trial2,cheek,diff_bin1,NA,fear
pp442,child,424,trial2,cheek,diff_bin10,NA,fear
pp442,child,424,trial2,cheek,diff_bin2,NA,fear
pp442,child,424,trial2,cheek,diff_bin3,NA,fear
pp442,child,424,trial2,cheek,diff_bin4,NA,fear
pp442,child,424,trial2,cheek,diff_bin5,NA,fear
pp442,child,424,trial2,cheek,diff_bin6,NA,fear
pp442,child,424,trial2,cheek,diff_bin7,NA,fear
pp442,child,424,trial2,cheek,diff_bin8,NA,fear
pp442,child,424,trial2,cheek,diff_bin9,NA,fear
pp442,child,424,trial3,brow,diff_bin1,-0.20884287035186924,fear
pp442,child,424,trial3,brow,diff_bin10,-0.09603300963548553,fear
pp442,child,424,trial3,brow,diff_bin2,0.1384572307595957,fear
pp442,child,424,trial3,brow,diff_bin3,0.4265562596660528,fear
pp442,child,424,trial3,brow,diff_bin4,0.3820108274857371,fear
pp442,child,424,trial3,brow,diff_bin5,0.21269961772678836,fear
pp442,child,424,trial3,brow,diff_bin6,-0.30256183156240357,fear
pp442,child,424,trial3,brow,diff_bin7,-0.021308529246428037,fear
pp442,child,424,trial3,brow,diff_bin8,0.44150115574386417,fear
pp442,child,424,trial3,brow,diff_bin9,0.4753441139587792,fear
pp442,child,424,trial3,cheek,diff_bin1,-0.5916684264457575,fear
pp442,child,424,trial3,cheek,diff_bin10,2.0365605734661303,fear
pp442,child,424,trial3,cheek,diff_bin2,0.559085599702743,fear
pp442,child,424,trial3,cheek,diff_bin3,0.7356577402443405,fear
pp442,child,424,trial3,cheek,diff_bin4,0.739049924946353,fear
pp442,child,424,trial3,cheek,diff_bin5,2.1793001350060774,fear
pp442,child,424,trial3,cheek,diff_bin6,0.38367394340130767,fear
pp442,child,424,trial3,cheek,diff_bin7,0.3286848440213154,fear
pp442,child,424,trial3,cheek,diff_bin8,0.7031641815197998,fear
pp442,child,424,trial3,cheek,diff_bin9,1.9006053813302093,fear
pp442,child,424,trial4,brow,diff_bin1,-0.046473805867775164,fear
pp442,child,424,trial4,brow,diff_bin10,-0.08330574329825269,fear
pp442,child,424,trial4,brow,diff_bin2,0.12881536232229795,fear
pp442,child,424,trial4,brow,diff_bin3,-0.04030301006790471,fear
pp442,child,424,trial4,brow,diff_bin4,-0.09699719647921545,fear
pp442,child,424,trial4,brow,diff_bin5,NA,fear
pp442,child,424,trial4,brow,diff_bin6,-0.028925605311893254,fear
pp442,child,424,trial4,brow,diff_bin7,-0.0355784945336286,fear
pp442,child,424,trial4,brow,diff_bin8,-0.10982088150082159,fear
pp442,child,424,trial4,brow,diff_bin9,0.31876017053706374,fear
pp442,child,424,trial4,cheek,diff_bin1,-0.6771871881438623,fear
pp442,child,424,trial4,cheek,diff_bin10,-0.2611089540364877,fear
pp442,child,424,trial4,cheek,diff_bin2,0.16264632965965153,fear
pp442,child,424,trial4,cheek,diff_bin3,-0.18273163381630475,fear
pp442,child,424,trial4,cheek,diff_bin4,-0.09962310861699852,fear
pp442,child,424,trial4,cheek,diff_bin5,-0.13416983176644148,fear
pp442,child,424,trial4,cheek,diff_bin6,-0.35778621804384403,fear
pp442,child,424,trial4,cheek,diff_bin7,0.0695397863912558,fear
pp442,child,424,trial4,cheek,diff_bin8,0.08337632925472804,fear
pp442,child,424,trial4,cheek,diff_bin9,-0.12176157719855363,fear
pp442,child,424,trial5,brow,diff_bin1,0.3340907413523672,fear
pp442,child,424,trial5,brow,diff_bin10,0.28829186627520276,fear
pp442,child,424,trial5,brow,diff_bin2,-0.11030297492268637,fear
pp442,child,424,trial5,brow,diff_bin3,0.21366380457051826,fear
pp442,child,424,trial5,brow,diff_bin4,0.40158382041345153,fear
pp442,child,424,trial5,brow,diff_bin5,0.08629472251381504,fear
pp442,child,424,trial5,brow,diff_bin6,-0.14009634839393637,fear
pp442,child,424,trial5,brow,diff_bin7,0.029118442680639234,fear
pp442,child,424,trial5,brow,diff_bin8,-0.11955916862249205,fear
pp442,child,424,trial5,brow,diff_bin9,-0.11300269808512964,fear
pp442,child,424,trial5,cheek,diff_bin1,0.09507043967482376,fear
pp442,child,424,trial5,cheek,diff_bin10,0.22495540655451268,fear
pp442,child,424,trial5,cheek,diff_bin2,-0.36189254689364825,fear
pp442,child,424,trial5,cheek,diff_bin3,-0.09703433608125189,fear
pp442,child,424,trial5,cheek,diff_bin4,-0.30708198355060434,fear
pp442,child,424,trial5,cheek,diff_bin5,-0.7243207018981408,fear
pp442,child,424,trial5,cheek,diff_bin6,0.2161178727255854,fear
pp442,child,424,trial5,cheek,diff_bin7,0.052935934955089525,fear
pp442,child,424,trial5,cheek,diff_bin8,-0.28440790685820516,fear
pp442,child,424,trial5,cheek,diff_bin9,NA,fear
pp442,child,424,trial6,brow,diff_bin1,0.24741034410106033,fear
pp442,child,424,trial6,brow,diff_bin10,-0.049366366398964634,fear
pp442,child,424,trial6,brow,diff_bin2,0.2772037175723103,fear
pp442,child,424,trial6,brow,diff_bin3,0.22031669379225366,fear
pp442,child,424,trial6,brow,diff_bin4,0.3666802566704337,fear
pp442,child,424,trial6,brow,diff_bin5,0.2678511051881317,fear
pp442,child,424,trial6,brow,diff_bin6,-0.06681814827047328,fear
pp442,child,424,trial6,brow,diff_bin7,0.24712108804794147,fear
pp442,child,424,trial6,brow,diff_bin8,0.17268586371200284,fear
pp442,child,424,trial6,brow,diff_bin9,-0.01590908292154125,fear
pp442,child,424,trial6,cheek,diff_bin1,-0.5030252841010627,fear
pp442,child,424,trial6,cheek,diff_bin10,-0.44401912388974013,fear
pp442,child,424,trial6,cheek,diff_bin2,-0.27191038427184316,fear
pp442,child,424,trial6,cheek,diff_bin3,-0.5543543947236202,fear
pp442,child,424,trial6,cheek,diff_bin4,-0.24289827826778915,fear
pp442,child,424,trial6,cheek,diff_bin5,-0.519004259407911,fear
pp442,child,424,trial6,cheek,diff_bin6,-0.567298257402352,fear
pp442,child,424,trial6,cheek,diff_bin7,-0.5948820751108219,fear
pp442,child,424,trial6,cheek,diff_bin8,-0.30949222004940263,fear
pp442,child,424,trial6,cheek,diff_bin9,-0.35430476532335725,fear
pp442,child,424,trial7,brow,diff_bin1,0.26447645123507735,fear
pp442,child,424,trial7,brow,diff_bin10,0.10326441096345912,fear
pp442,child,424,trial7,brow,diff_bin2,NA,fear
pp442,child,424,trial7,brow,diff_bin3,0.7833053918460695,fear
pp442,child,424,trial7,brow,diff_bin4,0.6382916905491115,fear
pp442,child,424,trial7,brow,diff_bin5,0.5692559125380594,fear
pp442,child,424,trial7,brow,diff_bin6,0.012438010284114231,fear
pp442,child,424,trial7,brow,diff_bin7,0.3185673331683178,fear
pp442,child,424,trial7,brow,diff_bin8,0.08918728304500423,fear
pp442,child,424,trial7,brow,diff_bin9,0.05881539746751646,fear
pp442,child,424,trial7,cheek,diff_bin1,-0.20272766995448332,fear
pp442,child,424,trial7,cheek,diff_bin10,0.09614165589651186,fear
pp442,child,424,trial7,cheek,diff_bin2,-0.1071216221688156,fear
pp442,child,424,trial7,cheek,diff_bin3,0.33091654448316576,fear
pp442,child,424,trial7,cheek,diff_bin4,0.17791116081870784,fear
pp442,child,424,trial7,cheek,diff_bin5,0.010444358161459388,fear
pp442,child,424,trial7,cheek,diff_bin6,-0.15854000080984687,fear
pp442,child,424,trial7,cheek,diff_bin7,-0.035796475408078954,fear
pp442,child,424,trial7,cheek,diff_bin8,0.42241626341902905,fear
pp442,child,424,trial7,cheek,diff_bin9,0.44892886490581096,fear
pp442,child,424,trial8,brow,diff_bin1,-0.0966115217417235,fear
pp442,child,424,trial8,brow,diff_bin10,0.06431126247677604,fear
pp442,child,424,trial8,brow,diff_bin2,-0.06865010327356014,fear
pp442,child,424,trial8,brow,diff_bin3,0.31258937473719306,fear
pp442,child,424,trial8,brow,diff_bin4,-0.05842972273002456,fear
pp442,child,424,trial8,brow,diff_bin5,0.007617076065465078,fear
pp442,child,424,trial8,brow,diff_bin6,0.16593655580589434,fear
pp442,child,424,trial8,brow,diff_bin7,0.10239664280410204,fear
pp442,child,424,trial8,brow,diff_bin8,1.0240628467253945,fear
pp442,child,424,trial8,brow,diff_bin9,NA,fear
pp442,child,424,trial8,cheek,diff_bin1,0.5033823561749586,fear
pp442,child,424,trial8,cheek,diff_bin10,0.06775442602177562,fear
pp442,child,424,trial8,cheek,diff_bin2,0.01062289419840734,fear
pp442,child,424,trial8,cheek,diff_bin3,0.40768704037081704,fear
pp442,child,424,trial8,cheek,diff_bin4,0.03222575466911842,fear
pp442,child,424,trial8,cheek,diff_bin5,-0.12640351415920226,fear
pp442,child,424,trial8,cheek,diff_bin6,0.3676057000759851,fear
pp442,child,424,trial8,cheek,diff_bin7,-0.06766515800330197,fear
pp442,child,424,trial8,cheek,diff_bin8,-0.13229520337848732,fear
pp442,child,424,trial8,cheek,diff_bin9,NA,fear
pp442,child,525,trial1,brow,diff_bin1,-0.08504127961696603,sad
pp442,child,525,trial1,brow,diff_bin10,0.031432491105590876,sad
pp442,child,525,trial1,brow,diff_bin2,0.1248621962630061,sad
pp442,child,525,trial1,brow,diff_bin3,-0.20797510219251256,sad
pp442,child,525,trial1,brow,diff_bin4,0.04657022455214818,sad
pp442,child,525,trial1,brow,diff_bin5,0.02034434240269839,sad
pp442,child,525,trial1,brow,diff_bin6,-0.22311283563906983,sad
pp442,child,525,trial1,brow,diff_bin7,0.15542691920923982,sad
pp442,child,525,trial1,brow,diff_bin8,-0.3957986993510727,sad
pp442,child,525,trial1,brow,diff_bin9,0.10683190228525913,sad
pp442,child,525,trial1,cheek,diff_bin1,0.14693515840822535,sad
pp442,child,525,trial1,cheek,diff_bin10,0.4658897884158734,sad
pp442,child,525,trial1,cheek,diff_bin2,-0.08998216262180503,sad
pp442,child,525,trial1,cheek,diff_bin3,0.3608213306719601,sad
pp442,child,525,trial1,cheek,diff_bin4,0.17398336800585124,sad
pp442,child,525,trial1,cheek,diff_bin5,0.10988893074150985,sad
pp442,child,525,trial1,cheek,diff_bin6,0.30011907810963123,sad
pp442,child,525,trial1,cheek,diff_bin7,0.3507340445843968,sad
pp442,child,525,trial1,cheek,diff_bin8,0.07203929090852856,sad
pp442,child,525,trial1,cheek,diff_bin9,0.30922441599398076,sad
pp442,child,525,trial2,brow,diff_bin1,-0.011763079493503303,sad
pp442,child,525,trial2,brow,diff_bin10,NA,sad
pp442,child,525,trial2,brow,diff_bin2,0.13315420311908205,sad
pp442,child,525,trial2,brow,diff_bin3,-0.04917352903021849,sad
pp442,child,525,trial2,brow,diff_bin4,0.12129470494120587,sad
