pp_no,emotion,trial,muscle,bin,zdiff
pp401,434,trial3,cheek,diff_bin2,-0.20453681184964678
pp401,434,trial3,cheek,diff_bin3,0.15259499745044755
pp401,434,trial3,cheek,diff_bin4,0.2030757388768693
pp401,434,trial3,cheek,diff_bin5,0.3076832019920567
pp401,434,trial3,cheek,diff_bin6,0.5343907908781618
pp401,434,trial4,brow,diff_bin1,0.06530565392185816
pp401,434,trial4,brow,diff_bin2,-0.9752679583732536
pp401,434,trial4,brow,diff_bin3,-0.28370000943390117
pp401,434,trial4,brow,diff_bin4,-0.8985428527561699
pp401,434,trial4,brow,diff_bin5,0.22415724454259434
pp401,434,trial4,brow,diff_bin6,-0.5810735895196275
pp401,434,trial4,cheek,diff_bin1,0.12333332497729861
pp401,434,trial4,cheek,diff_bin2,0.1629029342950885
pp401,434,trial4,cheek,diff_bin3,-0.15486033077521266
pp401,434,trial4,cheek,diff_bin4,-0.19107885529305435
pp401,434,trial4,cheek,diff_bin5,-0.15869397178635358
pp401,434,trial4,cheek,diff_bin6,-0.3080183104720515
pp401,434,trial5,brow,diff_bin1,-0.3942368993999772
pp401,434,trial5,brow,diff_bin2,0.4275383171927576
pp401,434,trial5,brow,diff_bin3,-0.7288034422695947
pp401,434,trial5,brow,diff_bin4,-0.4854861865959048
pp401,434,trial5,brow,diff_bin5,0.09497071000163437
pp401,434,trial5,brow,diff_bin6,-0.7223600644974282
pp401,434,trial5,cheek,diff_bin1,-0.29618227895863397
pp401,434,trial5,cheek,diff_bin2,-0.2913299081683088
pp401,434,trial5,cheek,diff_bin3,-0.23515232258197488
pp401,434,trial5,cheek,diff_bin4,-0.26296632642154605
pp401,434,trial5,cheek,diff_bin5,-0.14633517104414412
pp401,434,trial5,cheek,diff_bin6,-0.2797485590996874
pp401,434,trial6,brow,diff_bin1,0.6372139107028598
pp401,434,trial6,brow,diff_bin2,-0.5014351414775047
pp401,434,trial6,brow,diff_bin3,0.6683675359049184
pp401,434,trial6,brow,diff_bin4,-0.10649648806273704
pp401,434,trial6,brow,diff_bin5,0.4964590675544458
pp401,434,trial6,brow,diff_bin6,0.42441232203596413
pp401,434,trial6,cheek,diff_bin1,-0.05639205501353067
pp401,434,trial6,cheek,diff_bin2,0.04810817338805834
pp401,434,trial6,cheek,diff_bin3,0.021540773094067878
pp401,434,trial6,cheek,diff_bin4,0.14132194818342136
pp401,434,trial6,cheek,diff_bin5,0.047357530392869884
pp401,434,trial6,cheek,diff_bin6,0.10081403512164583
pp401,434,trial7,brow,diff_bin1,0.8018496556273225
pp401,434,trial7,brow,diff_bin2,0.10760228226786156
pp401,434,trial7,brow,diff_bin3,0.6146939864100405
pp401,434,trial7,brow,diff_bin4,0.19047305183265517
pp401,434,trial7,brow,diff_bin5,0.6327056727896607
pp401,434,trial7,brow,diff_bin6,0.16548635585148186
pp401,434,trial7,cheek,diff_bin1,-0.04143281246656122
pp401,434,trial7,cheek,diff_bin2,-0.0503869110520232
pp401,434,trial7,cheek,diff_bin3,0.11735498969419089
pp401,434,trial7,cheek,diff_bin4,0.2350182791899769
pp401,434,trial7,cheek,diff_bin5,0.05127159743920956
pp401,434,trial7,cheek,diff_bin6,0.128172291428424
pp401,434,trial8,brow,diff_bin1,-0.030154157362811795
pp401,434,trial8,brow,diff_bin2,-0.2126739970278424
pp401,434,trial8,brow,diff_bin3,0.20472078486021794
pp401,434,trial8,brow,diff_bin4,0.8648161294998797
pp401,434,trial8,brow,diff_bin5,0.20061658713735286
pp401,434,trial8,brow,diff_bin6,-0.4292395390467951
pp401,434,trial8,cheek,diff_bin1,-0.03637937658823914
pp401,434,trial8,cheek,diff_bin2,-0.044354958412116174
pp401,434,trial8,cheek,diff_bin3,-0.03128572769231769
pp401,434,trial8,cheek,diff_bin4,-0.011916457548616255
pp401,434,trial8,cheek,diff_bin5,-0.012814548275002446
pp401,434,trial8,cheek,diff_bin6,-0.03231786181070179
pp401,525,trial2,brow,diff_bin1,-1.5710571169303038
pp401,525,trial2,brow,diff_bin2,-1.633045388236789
pp401,525,trial2,brow,diff_bin3,-1.3411157180839823
pp401,525,trial2,brow,diff_bin4,-1.6616259153846165
pp401,525,trial2,brow,diff_bin5,-1.2148212606948858
pp401,525,trial2,brow,diff_bin6,-1.7976386026149014
pp401,525,trial2,cheek,diff_bin1,-0.5150081163952605
pp401,525,trial2,cheek,diff_bin2,-0.4718729528503253
pp401,525,trial2,cheek,diff_bin3,-0.4384559352252405
pp401,525,trial2,cheek,diff_bin4,-0.7119178592402248
pp401,525,trial2,cheek,diff_bin5,-0.6053533626018676
pp401,525,trial2,cheek,diff_bin6,-0.6122297886113616
pp401,525,trial3,brow,diff_bin1,-0.7152787285299977
pp401,525,trial3,brow,diff_bin2,0.0403614884870358
pp401,525,trial3,brow,diff_bin3,-0.33735229365560354
pp401,525,trial3,brow,diff_bin4,-0.29656549970505824
pp401,525,trial3,brow,diff_bin5,0.3692076728724528
pp401,525,trial3,brow,diff_bin6,-0.40576267746107986
pp401,525,trial3,cheek,diff_bin1,-0.4493000456378736
pp401,525,trial3,cheek,diff_bin2,-0.24934751779455622
pp401,525,trial3,cheek,diff_bin3,-0.7119580722578245
pp401,525,trial3,cheek,diff_bin4,-0.6037984592546918
pp401,525,trial3,cheek,diff_bin5,-0.6104336071585895
pp401,525,trial3,cheek,diff_bin6,-0.9687181896298661
pp401,525,trial4,brow,diff_bin1,0.029324811708968612
pp401,525,trial4,brow,diff_bin2,-0.3272725541704324
pp401,525,trial4,brow,diff_bin3,-0.6138859060293724
pp401,525,trial4,brow,diff_bin4,-0.36142458289023177
pp401,525,trial4,brow,diff_bin5,-0.032939908148797825
pp401,525,trial4,brow,diff_bin6,-0.15398184306355428
pp401,525,trial4,cheek,diff_bin1,-0.40011952511383175
pp401,525,trial4,cheek,diff_bin2,-0.9021656455028919
pp401,525,trial4,cheek,diff_bin3,-0.8493391447165064
pp401,525,trial4,cheek,diff_bin4,-0.7664735197833838
pp401,525,trial4,cheek,diff_bin5,-0.8665235075706414
pp401,525,trial4,cheek,diff_bin6,-0.06369741987741806
pp401,525,trial5,brow,diff_bin1,0.007187662333307643
pp401,525,trial5,brow,diff_bin2,-0.10928223884872323
pp401,525,trial5,brow,diff_bin3,0.237575631916314
pp401,525,trial5,brow,diff_bin4,0.3983623623960177
pp401,525,trial5,brow,diff_bin5,0.31868138380754385
pp401,525,trial5,brow,diff_bin6,-0.24074415761945833
pp401,525,trial5,cheek,diff_bin1,4.02496114453955
pp401,525,trial5,cheek,diff_bin2,1.4536067558431907
pp401,525,trial5,cheek,diff_bin3,-0.6246019936927709
pp401,525,trial5,cheek,diff_bin4,-0.7331235238542978
pp401,525,trial5,cheek,diff_bin5,-1.0385816055391888
pp401,525,trial5,cheek,diff_bin6,-1.2091518218565593
pp401,525,trial6,brow,diff_bin1,-0.4775542397014554
pp401,525,trial6,brow,diff_bin2,-0.03553427147620475
pp401,525,trial6,brow,diff_bin3,-0.03238701104623584
pp401,525,trial6,brow,diff_bin4,-0.4430619666108485
pp401,525,trial6,brow,diff_bin5,-0.1307388994827694
pp401,525,trial6,brow,diff_bin6,0.23379041329108108
pp401,525,trial6,cheek,diff_bin1,-0.009731550259049981
pp401,525,trial6,cheek,diff_bin2,-0.02452994073562187
pp401,525,trial6,cheek,diff_bin3,0.0076806863614816145
pp401,525,trial6,cheek,diff_bin4,0.1870977665507157
pp401,525,trial6,cheek,diff_bin5,0.022023329305260464
pp401,525,trial6,cheek,diff_bin6,0.35391476789214393
pp401,525,trial7,brow,diff_bin1,-0.024284941966382673
pp401,525,trial7,brow,diff_bin2,0.059989335627991885
pp401,525,trial7,brow,diff_bin3,0.06264749477492507
pp401,525,trial7,brow,diff_bin4,0.01775650310151486
pp401,525,trial7,brow,diff_bin5,0.4065920231149234
pp401,525,trial7,brow,diff_bin6,0.11060068578560252
pp401,525,trial7,cheek,diff_bin1,-0.06538636661659208
pp401,525,trial7,cheek,diff_bin2,-0.1218052303085223
pp401,525,trial7,cheek,diff_bin3,0.14874795210010675
pp401,525,trial7,cheek,diff_bin4,0.21958988477101465
pp401,525,trial7,cheek,diff_bin5,-0.05300075719598302
pp401,525,trial7,cheek,diff_bin6,-0.05468970393515693
pp401,525,trial8,brow,diff_bin1,0.5654648790088346
pp401,525,trial8,brow,diff_bin2,0.3205527278469847
pp401,525,trial8,brow,diff_bin3,0.05001592250869741
pp401,525,trial8,brow,diff_bin4,-0.028410404962423808
pp401,525,trial8,brow,diff_bin5,-0.15330135432193948
pp401,525,trial8,brow,diff_bin6,-0.08297709593067126
pp401,525,trial8,cheek,diff_bin1,-0.3857902865092525
pp401,525,trial8,cheek,diff_bin2,-0.5520845186218889
pp401,525,trial8,cheek,diff_bin3,-0.21428176644789648
pp401,525,trial8,cheek,diff_bin4,-0.12400354193728835
pp401,525,trial8,cheek,diff_bin5,-0.42183455461749686
pp401,525,trial8,cheek,diff_bin6,-0.4748889291702789
pp401,535,trial1,brow,diff_bin1,-0.36701734973537953
pp401,535,trial1,brow,diff_bin2,0.3094309899762159
pp401,535,trial1,brow,diff_bin3,-0.37501309244935527
pp401,535,trial1,brow,diff_bin4,-0.46917572207032177
pp401,535,trial1,brow,diff_bin5,0.28667714767846664
pp401,535,trial1,brow,diff_bin6,-0.06258369895539843
pp401,535,trial1,cheek,diff_bin1,NA
pp401,535,trial1,cheek,diff_bin2,NA
pp401,535,trial1,cheek,diff_bin3,NA
pp401,535,trial1,cheek,diff_bin4,NA
pp401,535,trial1,cheek,diff_bin5,NA
pp401,535,trial1,cheek,diff_bin6,NA
pp401,535,trial2,brow,diff_bin1,1.3811369622002103
pp401,535,trial2,brow,diff_bin2,-0.1946410453750467
pp401,535,trial2,brow,diff_bin3,-0.4853373296836766
pp401,535,trial2,brow,diff_bin4,-0.2585431912673244
pp401,535,trial2,brow,diff_bin5,-0.1590429780793157
pp401,535,trial2,brow,diff_bin6,0.17267401818478945
pp401,535,trial2,cheek,diff_bin1,0.1403032184042371
pp401,535,trial2,cheek,diff_bin2,-0.015696481202957996
pp401,535,trial2,cheek,diff_bin3,-0.012063905279814019
pp401,535,trial2,cheek,diff_bin4,0.5566285896106189
pp401,535,trial2,cheek,diff_bin5,0.014758177458972482
pp401,535,trial2,cheek,diff_bin6,0.29305906792508213
pp401,535,trial3,brow,diff_bin1,-0.1503667466237251
pp401,535,trial3,brow,diff_bin2,-0.0772142069001194
pp401,535,trial3,brow,diff_bin3,-0.210377347524892
pp401,535,trial3,brow,diff_bin4,-0.457756270375096
pp401,535,trial3,brow,diff_bin5,-0.3757999075568472
pp401,535,trial3,brow,diff_bin6,-0.8737475442335754
pp401,535,trial3,cheek,diff_bin1,0.006688765260696894
pp401,535,trial3,cheek,diff_bin2,-0.03065572374992742
pp401,535,trial3,cheek,diff_bin3,0.0052276922879194165
pp401,535,trial3,cheek,diff_bin4,0.014637538406174322
pp401,535,trial3,cheek,diff_bin5,0.06527913190299367
pp401,535,trial3,cheek,diff_bin6,0.02384631943643234
pp401,535,trial4,brow,diff_bin1,-0.10086119067123844
pp401,535,trial4,brow,diff_bin2,0.674470669306277
pp401,535,trial4,brow,diff_bin3,0.5862197856280904
pp401,535,trial4,brow,diff_bin4,0.16565647803688552
pp401,535,trial4,brow,diff_bin5,0.2599892298432558
pp401,535,trial4,brow,diff_bin6,-0.07302494808455245
pp401,535,trial4,cheek,diff_bin1,0.057504615167113415
pp401,535,trial4,cheek,diff_bin2,0.5906219938212948
pp401,535,trial4,cheek,diff_bin3,0.05805419307430498
pp401,535,trial4,cheek,diff_bin4,0.012626887526205277
pp401,535,trial4,cheek,diff_bin5,0.009275802726256943
pp401,535,trial4,cheek,diff_bin6,0.06423359344540969
pp401,535,trial5,brow,diff_bin1,-0.18143531073308167
pp401,535,trial5,brow,diff_bin2,-0.21120669317873517
pp401,535,trial5,brow,diff_bin3,-0.17363095547768545
pp401,535,trial5,brow,diff_bin4,0.4954383344420232
pp401,535,trial5,brow,diff_bin5,-0.2696011333185666
pp401,535,trial5,brow,diff_bin6,0.07015413620586469
pp401,535,trial5,cheek,diff_bin1,-0.009128354995059207
pp401,535,trial5,cheek,diff_bin2,-0.013659021644589375
pp401,535,trial5,cheek,diff_bin3,0.019127992038105168
pp401,535,trial5,cheek,diff_bin4,0.04566858365369597
pp401,535,trial5,cheek,diff_bin5,-0.014905625190170135
pp401,535,trial5,cheek,diff_bin6,-0.0789649622259826
pp401,535,trial6,brow,diff_bin1,-1.7012218540371493e-4
pp401,535,trial6,brow,diff_bin2,0.15009029807244392
pp401,535,trial6,brow,diff_bin3,0.0873577422048172
pp401,535,trial6,brow,diff_bin4,0.08967565698094333
pp401,535,trial6,brow,diff_bin5,-0.09656560548979397
pp401,535,trial6,brow,diff_bin6,-0.5616158645640752
pp401,535,trial6,cheek,diff_bin1,-0.13236784959795944
pp401,535,trial6,cheek,diff_bin2,0.1968695298273649
pp401,535,trial6,cheek,diff_bin3,0.02140672970206997
pp401,535,trial6,cheek,diff_bin4,-0.14156322628901769
pp401,535,trial6,cheek,diff_bin5,-0.1484128436201121
pp401,535,trial6,cheek,diff_bin6,-0.14705900536093292
pp401,535,trial7,brow,diff_bin1,-0.050058453055048656
pp401,535,trial7,brow,diff_bin2,0.0794470605835435
pp401,535,trial7,brow,diff_bin3,-0.24110566726344154
pp401,535,trial7,brow,diff_bin4,-0.20712376072904565
pp401,535,trial7,brow,diff_bin5,0.2724294146509039
pp401,535,trial7,brow,diff_bin6,0.22373193907908495
pp401,535,trial7,cheek,diff_bin1,0.6802031926935137
pp401,535,trial7,cheek,diff_bin2,0.26692060648548505
pp401,535,trial7,cheek,diff_bin3,0.029449333221945984
pp401,535,trial7,cheek,diff_bin4,0.002721080857558067
pp401,535,trial7,cheek,diff_bin5,0.028712094565957413
pp401,535,trial7,cheek,diff_bin6,0.23973660658830415
pp401,535,trial8,brow,diff_bin1,-0.12287074840784652
pp401,535,trial8,brow,diff_bin2,0.07953212167624554
pp401,535,trial8,brow,diff_bin3,-0.4543538266670213
pp401,535,trial8,brow,diff_bin4,0.040361488487035774
pp401,535,trial8,brow,diff_bin5,-0.32712369725820406
pp401,535,trial8,brow,diff_bin6,-0.6176923899277811
pp401,535,trial8,cheek,diff_bin1,0.09679273336170785
pp401,535,trial8,cheek,diff_bin2,0.2218284094173802
pp401,535,trial8,cheek,diff_bin3,0.006903234687893556
pp401,535,trial8,cheek,diff_bin4,-0.007332173542286935
pp401,535,trial8,cheek,diff_bin5,-0.08387095037310704
pp401,535,trial8,cheek,diff_bin6,-0.05290692682158432
pp402,121,trial1,brow,diff_bin1,-0.15350791669089836
pp402,121,trial1,brow,diff_bin2,-0.431859291372255
pp402,121,trial1,brow,diff_bin3,0.06988005417165422
pp402,121,trial1,brow,diff_bin4,0.4734366712736695
pp402,121,trial1,brow,diff_bin5,0.06556647058081144
pp402,121,trial1,brow,diff_bin6,-0.32574513503752067
pp402,121,trial1,cheek,diff_bin1,-0.5673204136146969
pp402,121,trial1,cheek,diff_bin2,-0.5080550534676795
pp402,121,trial1,cheek,diff_bin3,-0.8965938850542702
pp402,121,trial1,cheek,diff_bin4,-0.866507101308295
pp402,121,trial1,cheek,diff_bin5,-0.8623525357942394
pp402,121,trial1,cheek,diff_bin6,-1.1018294214486193
pp402,121,trial2,brow,diff_bin1,-0.24854590354721046
pp402,121,trial2,brow,diff_bin2,0.7567973688347144
pp402,121,trial2,brow,diff_bin3,0.6725572557412868
pp402,121,trial2,brow,diff_bin4,-0.07029749774496197
pp402,121,trial2,brow,diff_bin5,-0.10294158517759822
pp402,121,trial2,brow,diff_bin6,0.8359724999053465
pp402,121,trial2,cheek,diff_bin1,-0.11398968356936875
pp402,121,trial2,cheek,diff_bin2,-0.27930274390772264
pp402,121,trial2,cheek,diff_bin3,-0.31317694551767405
pp402,121,trial2,cheek,diff_bin4,-0.09735209795261565
pp402,121,trial2,cheek,diff_bin5,-0.24964107849341832
pp402,121,trial2,cheek,diff_bin6,-0.10554528761754396
pp402,121,trial4,brow,diff_bin1,0.37500347668779077
pp402,121,trial4,brow,diff_bin2,-0.7200345048121117
pp402,121,trial4,brow,diff_bin3,-0.13093813416074607
pp402,121,trial4,brow,diff_bin4,-0.2757910540984048
pp402,121,trial4,brow,diff_bin5,0.4276013669245199
pp402,121,trial4,brow,diff_bin6,0.4018311836656782
pp402,121,trial4,cheek,diff_bin1,-0.16855941850747647
pp402,121,trial4,cheek,diff_bin2,0.05963250779709639
pp402,121,trial4,cheek,diff_bin3,-0.10610567087292821
pp402,121,trial4,cheek,diff_bin4,-0.18007626058364923
pp402,121,trial4,cheek,diff_bin5,-0.20550606624177592
pp402,121,trial4,cheek,diff_bin6,-0.14908126949274114
pp402,121,trial5,brow,diff_bin1,0.5802465668972496
pp402,121,trial5,brow,diff_bin2,0.1388139029104789
pp402,121,trial5,brow,diff_bin3,0.04035287875304594
pp402,121,trial5,brow,diff_bin4,-0.1938607954439444
pp402,121,trial5,brow,diff_bin5,0.9119194006757347
pp402,121,trial5,brow,diff_bin6,-0.06019536327092345
pp402,121,trial5,cheek,diff_bin1,-0.14761267889242385
pp402,121,trial5,cheek,diff_bin2,-0.44318586076682026
pp402,121,trial5,cheek,diff_bin3,-0.4544321729955663
pp402,121,trial5,cheek,diff_bin4,-0.9373472742130766
pp402,121,trial5,cheek,diff_bin5,-0.6769043253831137
pp402,121,trial5,cheek,diff_bin6,-0.9157628571005177
pp402,121,trial6,brow,diff_bin1,-0.008654996753239663
pp402,121,trial6,brow,diff_bin2,0.42097792889470964
pp402,121,trial6,brow,diff_bin3,-0.6736426090318861
pp402,121,trial6,brow,diff_bin4,0.7036428871669089
pp402,121,trial6,brow,diff_bin5,1.0070408762467085
pp402,121,trial6,brow,diff_bin6,1.625219149171821
pp402,121,trial6,cheek,diff_bin1,-0.07779665469575828
pp402,121,trial6,cheek,diff_bin2,0.23767979452504423
pp402,121,trial6,cheek,diff_bin3,-0.017371880916911775
pp402,121,trial6,cheek,diff_bin4,0.13559342424245807
pp402,121,trial6,cheek,diff_bin5,-0.04092730120358082
pp402,121,trial6,cheek,diff_bin6,-0.0992071597635428
pp402,121,trial7,brow,diff_bin1,0.0315309045704833
pp402,121,trial7,brow,diff_bin2,-0.3733615319661155
pp402,121,trial7,brow,diff_bin3,-0.6142264737644698
pp402,121,trial7,brow,diff_bin4,0.37748030855608083
pp402,121,trial7,brow,diff_bin5,-0.32351876931321505
pp402,121,trial7,brow,diff_bin6,-0.208415661366595
pp402,121,trial7,cheek,diff_bin1,-0.14508129246292936
pp402,121,trial7,cheek,diff_bin2,-0.18119702709441768
pp402,121,trial7,cheek,diff_bin3,-0.13816345779301345
pp402,121,trial7,cheek,diff_bin4,-0.1171394239358389
pp402,121,trial7,cheek,diff_bin5,-0.14656920662377718
pp402,121,trial7,cheek,diff_bin6,-0.2559985299079499
pp402,121,trial8,brow,diff_bin1,0.3837141325841379
pp402,121,trial8,brow,diff_bin2,0.38179389214692405
pp402,121,trial8,brow,diff_bin3,0.7612779298548806
pp402,121,trial8,brow,diff_bin4,0.24100408965612363
pp402,121,trial8,brow,diff_bin5,0.286282802574197
pp402,121,trial8,brow,diff_bin6,0.40837113298082717
pp402,121,trial8,cheek,diff_bin1,-0.009178691251983478
pp402,121,trial8,cheek,diff_bin2,0.048289577765697866
pp402,121,trial8,cheek,diff_bin3,-0.10162260482985422
pp402,121,trial8,cheek,diff_bin4,0.030067460185444567
pp402,121,trial8,cheek,diff_bin5,-0.14137116884107506
pp402,121,trial8,cheek,diff_bin6,0.21831758687349168
pp402,131,trial1,brow,diff_bin1,NA
pp402,131,trial1,brow,diff_bin2,NA
pp402,131,trial1,brow,diff_bin3,NA
pp402,131,trial1,brow,diff_bin4,NA
pp402,131,trial1,brow,diff_bin5,NA
pp402,131,trial1,brow,diff_bin6,NA
pp402,131,trial1,cheek,diff_bin1,0.09959363097415275
pp402,131,trial1,cheek,diff_bin2,0.0038067414245068765
pp402,131,trial1,cheek,diff_bin3,0.012734226389593872
pp402,131,trial1,cheek,diff_bin4,0.07151649752334865
pp402,131,trial1,cheek,diff_bin5,-0.012425049421106005
pp402,131,trial1,cheek,diff_bin6,0.14218275838335576
pp402,131,trial2,brow,diff_bin1,-0.1342776827472052
pp402,131,trial2,brow,diff_bin2,-0.4127682052863311
pp402,131,trial2,brow,diff_bin3,0.12523307199221193
pp402,131,trial2,brow,diff_bin4,-0.8150446620968705
pp402,131,trial2,brow,diff_bin5,-0.5385300391380661
pp402,131,trial2,brow,diff_bin6,-0.7155261142203928
pp402,131,trial2,cheek,diff_bin1,0.11035685418963641
pp402,131,trial2,cheek,diff_bin2,0.1971389645320732
pp402,131,trial2,cheek,diff_bin3,-0.018125499777600917
pp402,131,trial2,cheek,diff_bin4,0.057371651215028935
pp402,131,trial2,cheek,diff_bin5,-0.008502366633416136
pp402,131,trial2,cheek,diff_bin6,0.12560314344819412
pp402,131,trial3,brow,diff_bin1,-0.12517741284910433
pp402,131,trial3,brow,diff_bin2,0.194027772873267
pp402,131,trial3,brow,diff_bin3,0.9221328534359884
pp402,131,trial3,brow,diff_bin4,0.2136476208187138
pp402,131,trial3,brow,diff_bin5,0.5273425513734282
pp402,131,trial3,brow,diff_bin6,0.3964879059273435
pp402,131,trial3,cheek,diff_bin1,-0.1398639311196967
pp402,131,trial3,cheek,diff_bin2,0.24231744905236216
pp402,131,trial3,cheek,diff_bin3,-0.06674357807231723
pp402,131,trial3,cheek,diff_bin4,0.005256008464293749
pp402,131,trial3,cheek,diff_bin5,-0.10682064261255636
pp402,131,trial3,cheek,diff_bin6,0.15308124652255284
pp402,131,trial4,brow,diff_bin1,0.652130350220779
pp402,131,trial4,brow,diff_bin2,1.0257701779024326
pp402,131,trial4,brow,diff_bin3,-0.728633842422244
pp402,131,trial4,brow,diff_bin4,-0.01678123164695633
pp402,131,trial4,brow,diff_bin5,-0.46998580440099524
pp402,131,trial4,brow,diff_bin6,-0.3273592501876428
pp402,131,trial4,cheek,diff_bin1,-0.1616415838375605
pp402,131,trial4,cheek,diff_bin2,-0.23769911808557465
pp402,131,trial4,cheek,diff_bin3,-0.18699409525356514
pp402,131,trial4,cheek,diff_bin4,-0.10490761012003769
pp402,131,trial4,cheek,diff_bin5,-0.10110086869553098
pp402,131,trial4,cheek,diff_bin6,0.7602854890721841
pp402,131,trial5,brow,diff_bin1,0.19656026388466558
pp402,131,trial5,brow,diff_bin2,-0.5718698658595481
pp402,131,trial5,brow,diff_bin3,0.10071521945329248
pp402,131,trial5,brow,diff_bin4,0.6352099707160539
pp402,131,trial5,brow,diff_bin5,-0.08983385697574656
pp402,131,trial5,brow,diff_bin6,0.02549188754330406
pp402,131,trial5,cheek,diff_bin1,1.7391204477451572e-4
pp402,131,trial5,cheek,diff_bin2,-0.009043426328269988
pp402,131,trial5,cheek,diff_bin3,-0.032193051843798615
pp402,131,trial5,cheek,diff_bin4,-0.06100448059476127
pp402,131,trial5,cheek,diff_bin5,0.044811336870209606
pp402,131,trial5,cheek,diff_bin6,-0.05006734533450313
pp402,131,trial6,brow,diff_bin1,-0.9636824037658496
pp402,131,trial6,brow,diff_bin2,-0.016642083789187523
pp402,131,trial6,brow,diff_bin3,-0.7591350528452361
pp402,131,trial6,brow,diff_bin4,0.1356135021817887
pp402,131,trial6,brow,diff_bin5,0.7535413089629169
pp402,131,trial6,brow,diff_bin6,-0.3619792372006009
pp402,131,trial6,cheek,diff_bin1,NA
pp402,131,trial6,cheek,diff_bin2,NA
pp402,131,trial6,cheek,diff_bin3,NA
pp402,131,trial6,cheek,diff_bin4,NA
pp402,131,trial6,cheek,diff_bin5,NA
pp402,131,trial6,cheek,diff_bin6,NA
